弄本事,表演魔术。,
弄龙,舞龙。,
弄红猴戏,耍猴戏。,
弄狮,舞狮子。△前街亦卜弄龙，后街亦卜～（指热闹非凡。也喻几件事凑在一起都要赶着办）。,
弄饺刀尺,喻挑衅。,
弄婆姐,婴儿睡觉时有时会笑，民间认为这是在跟妇幼保护神婆姐在开玩笑。,
弄猴,①耍猴：街头～。②比喻戏弄、作弄人：汝乞侬～都伓知。,
弄痟,开玩笑，玩弄，逗弄：共呆囝～。‖也叫【蛮痟】在第128页。,
弄聘,逗惹；玩花样：遇着婶娘伊笃卜～。,
弄路,小巷的通道。又称路弄。,
滥,灌溉：开渠道水～田。,
唠风声,放风：我有听伊安生（这样子）～。,
唠声,知会：合伊～蜀下。,
刘贾,无赖；言语繁复；身上肮脏：～刘四真（腌臜鬼），有顾嘴无顾身。|者侬真经～，讲话重了又重。|汝～，留骗钱（你这无赖，专门骗钱）。刘贾是莆仙戏《目连救目》中的角色。,
刘贾鎯钟,喻罗里罗嗦地反复申说。典出莆仙戏《目连救母》。,
流水,潮汐。,
流汤,伤口流出脓水。,
流核珠,玻璃珠。,
流鼻,流鼻涕。,
流澜,流口水。,
落脚落手,缺胳膊少腿：物乇乞摔那～。,
楼古,平行搁在两堵墙上，用于支撑楼板搁栅的长木头。,
楼古平,盖房子到了搁楼板的地方那么高。,
楼顶,楼上。,
楼牵,楼上走廊的扶手。,
楼梯,①架设在楼房两层之间供人上下台阶的设备。②梯子。,
楼梯隥,上楼的阶级。,
落手,差，次：货会～少少。○另见【落手】[lo21liu453]在第124页。,
落心神,①记性很不好：我今旦～，脚车放商场门嘴勿会锁。②丧魂失魄：乞惊～。,
落只,一个一个分别得很清楚，不相混不粘连：蜀个蜀个丸囝那落～（一个个汤圆不相粘连）。,
落层,一层一层分开清楚，不粘连。,
落重,两层之间不粘连，易于分开。,
落染,染色的布料、有色的纺织品洗涤或曝晒时颜色脱落或变浅。,
落屎,‖同【拉屎□】在第120页。,
落真,失去原来的光彩或风采：伊往日过生连天好看，现时亦～落尾。,
落脐,完蛋。,
落蒂,①瓜的蒂头萎落。②官员被免职。,
落落,掉下：爬上～。,
落墘落角,谓缺损不完整。,
老天统,老胡涂。,
老日,日落之前不久才从云缝中钻出的太阳。,
老公,丈夫。,
老公囝,丈夫和儿子两个。,
老公妈,夫妻俩,
老公体,摆出丈夫的架式。,
老衣,寿衣。,
老妈,老婆。“妈”读上声。,
老妈公,老婆。谑称。,
老妈囝,老婆和儿子两个。,
老叔公,小孩子称呼年老的男人。,
老虎无讲,戏中演老虎的演员不能说话，喻不说话。,
老货,老头子。背称。,
老胡,莆仙戏演奏乐器之一，比伬胡大，属低音乐器。,
老厝,指为老人置备的棺材。,
老病,一病不起的病症。,
老船,莆仙龙舟的一种。也称鸡甲船。莆田北洋的龙船造型。,
老脚,老师傅，某一方面经验丰富的人。“脚”是本字。,
老婶妈,小孩子称呼年老的妇女。,
老鼠皮色,银灰色或浅灰色。,
漏□,拉尿的谑称：汝会～者偌久。,
漏加,忘了：我蜀卷册～在办公室|△戏做好嘴须～戴（戏演得好，只是忘了戴上胡子。喻美中不足）。,
漏光,底片曝光。,
拉,拉肚子。,
拉竹箍屎,由于便秘，大便干结如小竹筒。,
拉尿,小便：△无鸡～久（喻时间很短）。,
拉尿铺,尿床：△醒醒～（醒着尿床。喻明明知道事情将要发生，却无法控制或不去预先提防）。,
拉青屎,拉出的大便是绿色的，多是受惊所至：乞惊拉～。,
拉狗尿,笨；傻。,
拉带吐,又拉肚子又呕吐。,
拉屎□,拉稀。‖也叫【落屎】。,
拉猪母尿,人小便很久或一次拉很多，含讽刺意。,
罗庚,地理先生用于看风水的工具。△～反蜀反，涂水狠卜死（喻指挥者的决策稍微变化，执行者就忙得要死）。,
郎罢,父亲。,
郎罢囝,父子。,
郎罢娘妳,父母亲。,
煞工,房屋建成后，设宴犒劳工匠和小工等。,
鲮鲤,穿山甲。△勼甲鲮鲤蜀样（缩成一团）。,
镰钩,镰刀。,
老旦,戏剧中演老年妇女的角色。,
老旦好步,喻老成持重。,
老到,大模大样：伊老～苹果提爬起食。,
老爹,旧时称呼县老爷，后引申为对官员的泛称。,
老蛇示,闪电。,
老鹞,老鹰。△三斤半鸡母，复是惊～（外表虽然高大，心里还是胆怯）。,
老鹞市,指营业时间短暂的，一哄而散的早市。,
??裤,掉裤子；脱裤子：输会～。,
漉,踩；涉：脚～烂田里向|水浅浅，厄～许爿去。,
绿豆青,①一种花岗石石料，色青。②像绿豆那样的青色。,
摝,振摇：～签筒。,
拢总,副词，总共：蜀班～有二十五侬|者学期我～借二十卷册。,
拢总戽,全部购买：市场面的龙眼乞伊蜀主～去。,
笼,插；塞：伊将蜀箍柴～入灶里（他把一段木头插进灶膛）。,
弄事,闯祸：伊蜀出笃～。,
犁头,犁铧。是用生铁铸成的。‖也叫【犁头鉎】见下方。,
犁头鉎,‖同【犁头】见上方。,
犁担,牛轭。牛拉犁时肩上拴绳子的弯木。,
裂喉,喉咙。△食了（完了）摸～（喻得到好处后不认账）。,
裂喉空,喉咙眼儿。,
裂喉空擘大,扯大喉咙：～叫。,
裂喉蝉,喉结。,
礼拜日,星期天。,
礼数,待人接物的礼仪，礼貌：有～。,
詈,骂：那卜乞伊听闻着，乞～会死。,
勒扁,白鳞鱼。也称鳓鱼。,
历古,从来：许个地方～伓八（不曾）落雪。,
列代公妈,历代祖先。,
连天,副词，很；非常：隔者～远|～好。,
凌迟,折磨：乞～有话无处讲。,
联,量词。用于两块肥皂。或称“条”：蜀～胰皂。,
零零,用在数量词或数词之后，表示“…多一点点”，如蜀斤～|三亩～。,
□圈,转圈：开一架车在操埕厄～。,
??鸟,阴茎。,
??泡,阴囊：～乞蟳夹（遇到棘手的事情）,
??核,睾丸。‖也叫【??核只】见下方。,
??核只,‖同【??核】见上方。,
??脬,膀胱。,
犁涂,喻惨败。,
摖,用力擦：～铁鉎|油桶用布～到净。,
??车,象棋下法之一。以一箭双雕的办法吃车。,
??皮,蹭破皮儿。,
??货,骗子。,
龙王祭,莆仙民俗，龙舟下水前，由道士上香禀告“龙王尊神”，主持者用红彩绸蒙上龙船的“眼睛”，并在“龙角”上挂上“龙灯”、花环、饼圈等。‖参看【龙船点眼】见上方。,
龙光,大碗。,
龙柱,浮雕飞龙绕柱的石柱子。,
龙骨,①猪的脊骨。②水车中刮水的板叶。,
龙眼干,桂圆干。,
龙眼篮,装鲜龙眼用的篮子，周面帮壁较深。,
龙船点眼,莆仙民俗，“龙王祭”仪式之后，龙舟在执事者的护送下，由长老用彩笔为龙舟开光点睛，使其成为真正的“龙”。‖参看【龙王祭】见上方。,
辆钱车,一种儿童掷铜钱游戏。,
厘戥,戥秤。△用～称重（喻保证毫厘无差）。,
里爿,里面。与“外向”相对。,
里头孙,儿子的儿子，‖也叫【正孙】在第194页。,
里向,内侧，里面。与“外向”相对：～有侬无？,
里帕,上衣内面（贴近身体）上的口袋。与“外帕”相对。,
理,管：～闲事|汝厄事体我无～。,
理事,管事：伊退二线，无～。,
内反出,①将内部秘密向外泄露。②反戈一击。,
内墘,内沿。,
利果,利息：现时存钱～少。,
利便,方便；便利：现时有手机，两个侬齐联系大～。,
俐,①（言语、动作）灵活敏捷：伊爬树大～。②清楚：兄弟囝家产着分到～。,
俐斗,伶俐；赶快。,
□（上竹头，下“历”）,一种器具，形状结构与簸箕相同，面积比簸箕大二、三倍，用于晒东西。△前去蜀簸箕，后去蜀～盂（喻后面的损失比前面的更大）。,
硫,烧碱，用于洗涤。,
硫粉,粉状的碱。,
撩标,嫖：食饱～。,
撩钱,到处凑钱：～做生理。,
膫油,用于食用的猪油。,
了,①完毕；结束：我食头前～（我先吃完）|～未曾？～咯（完了没有？完了。|△杨仲如，蜀个来，蜀个～（喻花费没有计划，一有就全部花光）②用在某些动词后，表示动作完成：作业做～去睏（作业做完了就去睡觉）|到上海～发蜀个信息乞我（到上海后发个信息给我）。,
了事,完事；没事。,
料膏,料；好处：者蜀主乞做大有～。,
漏忽,疏忽：蜀～笃有可能发生事故。,
立直,立正。,
栗,板栗。,
廪,贮藏谷子的木柜。,
溜,滑：地下～～。,
溜皮,程度较轻的脱皮：手擦～落尾。,
溜凄,二流子。,
溜鳅,泥鳅。,
流囚恶煞,社会上的流氓地痞。,
流澜丝,①流口水。②话说没完没了，唠叨。,
尥,用力蹬；挣扎：水鸡～阿～。,
落,‖同【撒】在第154页。,
落山,下山：日头～。,
落马,返乡。因古人乘马而归，到家即下马，故名。,
落车,下车：侬客都～咯。,
落水,下水：者架渔船去年～。,
落手,下手：～拍侬。○另见【落手】[lau55tshiu453]在第119页，,
落斗,将花束插在花瓶里以便观赏。,
落本,投入本钱：～凑股做生理。,
落本钱,下本钱。,
落田,下水田干活：天时偌寒，复着（还要）～。,
落句,诗文韵语读起来顺口：四句赞读爬起落～|者属句无～（这一句读起来不顺）。,
落台,下台。,
落地,①下地。②种下，从花盆苗圃中移栽到地里。,
落价,出价：有勘价，无～（有问价钱，但没有出价）。,
落尾,①下去：放～|食～。②相当于普通话“下去”，表动作的完成、后果或程度继续增加等：碗拍破～|坚持勿会得～|天时节节（渐渐）寒～。,
落雨,下雨。～天时（下雨天）|△有响雷无～（喻说了但没有实际行动）。,
落雨天时,下雨天。,
落肥,施肥。,
落种,播种：地生～遇着雨。,
落班,下班。,
落监狱,关入监牢：搦去～。,
落眠,睡着：睏～。,
落海,下海：～讨鱼。,
落涂,下葬。,
落涂,降霾。△春天～无过暝，冬天落涂硬框（一定）晴（春天气候已经转暖，阴霾不会持续太久。冬天若有阴霾出现，则天气干燥寒冷，晴朗无雨）。,
落课,下课。,
落基,建房开工时的下石奠基仪式，奠基前先祭祀鲁班祖师和土地神。,
落雪,下雪。,
落船,下船。,
落脚,参加：看侬拍扑克，伊也卜～。,
落脚落手,动手动脚；下手。,
落棚,艺人开始学戏。,
落鼎,下锅：～煮菜。,
落雹,下冰雹。,
落路,习惯；适应：做～咯笃无惊（适应了就不怕）。,
落榫,榫头刚好接合。,
落额,额头高。,
落霜,下霜。,
落露,下露。,
锣囝,小锣。也称锣囝□。,
锣坠,用于提锣的提钮。△无锣撩～（喻没事找事）。,
锣鼓镲咚嚓,演戏或游行时的锣鼓钹响声。也称锣鼓镲咚□。,
锣槌,敲锣的木槌。,
??,①脱：△冲担担柴两头～（喻两头落空，什么也没捞着）。②蹭破：～皮。③骗：钱乞～五千去。,
庐鼠,老鼠。△饲～咬铺袋（吃里扒外）|△～（勿会）弯咧尾（连老鼠尾巴都弯不过来。喻空间非常窄）。,
庐鼠财,喻钱财不多。,
庐鼠张,捕鼠的夹子。,
庐鼠瓮,老鼠洞。,
庐鼠瘟,鼠疫。,
炉柜,为灶膛中通风助燃的风箱：拖（拉）～。,
鲈鳗,体型较大，能分泌大量粘液的一种鳗鱼。,
攎,拔：～豆|树乞大风～爬起。,
攎地生,收获花生。,
攎麦,收获麦子。,
攎齿,拔牙。,
攎草,拔草。,
老鼠耳,小而尖的耳朵。,
卤卵,蛋加卤料煮而成的。,
卤面,莆田特色小吃。葱姜蒜用油爆香，放入泡好的香菇、干贝、虾干炒制出香味。加高汤，煮到开，再加上海蛎，花蛤，瘦肉，再把面条摊开放下去，先不用动，等水开时用筷子摊开即可。最后放青菜煮到汤汁浓稠即可。,
露目,显露；露面：伊那到办公室～一下笃走到底落无看见侬面（不见影子）。,
露棚脚,戏没人看。,
??,摇动：～树桠|地下无平，床囝（桌子）～阿～。,
路车,班车。,
路墘,路边。,
箩,箩筐。,
箩篾店,专卖竹类制品的商店。,
络草索,搓草绳，也比喻滔滔不绝的讲话。,
捋头,梳头。,
镭,钱。‖外来语音译。,
镭片,铜板；铜圆。,
雷公,雷。△～先唱歌，有雨也无多（先雷后雨降水少）。,
雷拍火烧,五雷轰：△～，伓通乞侬去招（不要去入赘）。,
溜士,象棋下法之一。支士。,
驴驮,骡子。,
屡…屡…,相当于“越……越……”，如：△做屡善，报屡现（好人总受挫）。,
两顾,莆仙婚姻形式之一，是除了女子出嫁、男子入赘之外的另一种形式。结婚后夫妻一般独立生活，对双方父母都有抚养责任，婚后继承、权益、义务均两家兼顾，孩子姓氏或名字中要有女家的姓。,
绷机,织布的工序之一，把事先绩好的苎麻线，上了稀糯米浆，然后均匀分布在织布机的一个工字形的部件上。,
暝,①晚上。②晚饭。△猫子无～，狗无昼（晚上不喂猫，可让它去捕鼠;白天不喂狗，让它四处觅食。也比喻三餐无着落的人）。,
糜,"饭的总称,特指米饭：食～。△蜀核庐鼠屎坏蜀鼎～（比喻只要有一点点坏的或有害的东西，就会使一个整体遭到破坏）。",
麻雀,麻将。,
麻雀只,麻将牌。,
麻雀席,如麻将牌的竹片块串接而成的睡席。,
暝工,夜班。,
暝厄,‖同【暝时】见下方。,
暝厄,‖同【暝时】见下方。,
暝日,白天和夜晚。△惊蛰春分，～平分（惊蛰、春分这二天，白天与夜晚的时间一样长）。,
暝头时,‖同【暝时】见下方。,
暝时,晚上。△日当央无讲侬，～无讲鬼（说曹操，曹操就到）。‖也叫【暝厄】，【暝头时】见上方，【暗暝时】在第4页。,
暝昏,今晚：～齐去看电影。,
暝带日,夜以继日。△～齐做（夜以继日干）。,
暝涨日大,一直都在长大；长大得快。,
糜花,水份很多稀烂的饭：坩里都是～。,
糜饭,一日三餐主食。,
糜坩,饭钵。,
糜核,饭粒。,
糜隐,用稻草编成的圆筒状工具。用于放盛饭的饭钵，起保温作用。,
糜罐,蒸饭用的小陶瓷罐。,
妈孙,祖母孙子两个。,
娘妈,妈祖。,
味,辨别滋味：～味道|猪肚汤大好食，汝～蜀下。,
毣,沾：涂沙～蜀手|裤～油漆。,
目,眼睛：蜀爿～（一只眼睛）。,
目,量词。用于甘蔗等的节：蜀～蔗。,
目头忧露,愁眉苦脸。,
目皮,眼皮。,
目尾,眼梢。,
目环,眼圈儿。,
目底无澈,不小心谨慎从事。,
目底澈澈,非常小心谨慎从事。,
目油,含在眼眶内的泪水：～都滇爬起（眼泪盈眶）。,
目泡,上眼皮。,
目药水,眼药水。,
目药膏,眼膏。,
目前,眼前：死笃～。,
目屎,眼部黄色的油脂分泌物。,
目眉,眉毛。,
目眉芒,睫毛。,
目眉酱瓜,盐腌黄瓜，再用酱油腌渍。,
目珠,眼睛。,
目珠仁,眼珠中的瞳孔。‖也叫【乌仁】在第143页，【侬囝头】在第134页。,
目珠芒,睫毛：△～会讲话（指人很聪明伶俐的样子）。,
目珠花,远视眼。,
目珠空,眼框。,
目珠核,眼球。,
目珠涩,犯困；有睡意：我～，头前去睏。,
目珠擘睁,睁开眼睛：～看。,
目鼓,颧骨。,
目滓,眼泪。△食别侬的汗流，乞别侬食～流（形容极端自私小气的人）。,
目蜞,麦粒肿。儿歌：目珠生～，甚么都爱挃（长了麦粒肿，什么都想要。揶揄之意）。,
目镜,眼镜。,
目镜生,戴眼镜的人。谑称。,
目镜骨,猪的椎骨。,
目镜框,眼镜的镜框。,
蛮,开玩笑：伓是～（开不得玩笑）。,
蛮痟,‖同【弄痟】在第118页。,
挽荐,推荐；介绍：伊厄工作是某侬～厄。,
蠓,蚊子。△～螯牛角尖（喻毫无作用）。,
蠓帐,蚊帐。,
蠓树,柠檬桉。,
蠓厚,蚊子多：楼下～。,
蠓蛄,体型比普通蚊子小的黑色小蚊子。,
蠓鼠,蝙蝠。,
蠓摔,用棕叶撕成细条制成的蚊拍。,
万七,一万七千。类似的有万三，万八等。,
万古,非常久远。,
万代,非常多：者种厄螺海墘有～。,
万精,聪明；精明：伊大～，知向厄那做（知道这么做）。,
网袋,用线绳编成的装东西的兜子，网格较大。,
馒头云,淡积云，形状像馒头。天上有这样的云，天气是晴的。,
（扌马）,五指抓；摸：～药|手里～一把地生（花生）。,
（扌马）药,抓药；买药。△有钱放棺，无钱～（讥讽极端吝啬的人）。,
（扌马）阄,抓阄。,
吗啡生,‖同【鸦片生】在第2页。,
毛衫,毛衣。‖也叫【毛织衫】在第51页。,
猫子,猫。,
猫子干,又瘦又干像风干的死猫。,
猫子公,公猫。,
猫子头鹰,猫头鹰。,
猫子母,母猫,
猫子鱼,喂猫的廉价的小鱼。,
摩擦电,自行车的车灯。,
亡命,不怕死的人。△富贵与～无争（富裕而又有显贵的地位不与亡命之徒硬对硬）。,
妄胆,非常大胆。,
望故乡,莆仙戏中学子中状元时吹奏的曲牌。,
乜节,什么时候？“甚么时节”的合音：伊～来（他什么时候来）。,
乜时,什么时候。,
慢,态度冷淡，没有礼貌；傲慢：伊者个侬～～。,
慢行,慢走。,
慢阿行,再见。送客时的礼貌用语。也说慢走。,
命册,算命人用的说明人的面相运命等的书。,
命坏,命不好。,
民生百姓囝,小民百姓。,
民学,旧时私塾。,
明侬,媒人。,
闽南腔,仙游枫亭、园庄一带在说话语音上所挟杂的闽南口音。,
眠里,沉睡中：我在～乞喝醒爬起。,
眠床,旧式精制木床铺。△搬～去就被（喻反常的举动）。,
眠床底,旧式木床铺的底座，‖也叫【铺底】在第150页。,
眠床脚,旧式木床铺的脚。,
眠床裙,眠床座前缀板。,
眠浅,睡眠时间短，易醒。,
绵菜,菠菜。,
绵绵,"①吃起来有细致滑润,精细的感觉：软馃～好食。②摸着有柔软的感觉。",
棉,棉胎。,
棉古,棉袄。,
棉衫,棉衣。,
棉牵,打棉被时牵棉线的工具。,
棉絮云,絮状高积云。有这样的云一般会有雷阵雨。,
面,脸。读阴去调。○另在第131页【面】mi?21.,
面水,脸上呈现出的健康状况：～红红光。,
面乌憔,呈紫黑色的脸色，有病的脸色。,
面目,与亲戚往来的礼数。,
面头前,跟前儿：△～叫阿婶，背后鎯后枕（喻面前一套，背后一套）。,
面皮,脸皮。△面皮厄（比）厚阔口桥桥面（极言某人脸皮特别厚）。,
面囝,脸蛋儿：～生好看。,
面红,脸红。,
面红光,脸色红润。,
面顶,上面。与“下底”相对。,
面油,搽脸的油脂，化妆品。,
面油膏,面脂，也称雪花膏。,
面相,脸相。,
面盆,脸盆。,
面前,走亲戚时赠送和回赠的礼物。,
面涨,脸部发肿。也称面□。△男惊脚涨，女惊～（指脚肿或脸肿分别是男女病危的症候）。,
面桶,洗脸用的木盆。,
面桶囝,①小脸盆。②鱼的胃，因其形状像小脸盆。,
面馊馊,沮丧的样子。,
面頩頩,板着脸：伊乞气阿～。,
面,线面。‖又叫【索面】在第169页。○另在第130页【面】mi?42。,
面末,面粉。小麦磨后筛去麦皮的粉。,
面末丸,面粉和水后揉成丸状的面疙瘩，放入沸汤中煮熟。,
面末袋,中大的布袋，用于装面粉。,
面末煎,面粉加糖水拌匀后煎成的食品。,
面签,一种粮食复制品。面粉加水制成条状，晒干。,
面糊,莆田风味小吃。线面糊。是用线面、米粉、豆腐加上猪肠子、猪血、海蛎、蔬菜等辅料煮，快熟时再用调好的淀粉粉汁淋入锅内，煮成较稠的羹汤。不但可口好吃，在民俗活动中也有重要作用。‖也叫【米粉糊】在第16页，【插粉】在第28页，【豆腐汤】在第46页。,
罔…罔…,①相当于“越……越……”：△菩萨菩萨，罔封罔大（喻越吹捧越高大）。②相当于“边……边……”：～行～看手机|【猫子罔食罔□】（边吃边叫，喻得到利益还要发牢骚）。,
罔讲罔嗲,胡说八道。,
罔,副词，①相当于普通话“姑且”；“随便”；“将就”：汝～讲|～去（可以了）②，叠用，表示程度随着的发展而发展：～来～好|伊～讲～细声。,
文士生,斯文人。,
文旦柚,柚子的一个品种。仙游度尾的文旦柚很有名。,
文武棚,对台戏。,
焖（豆腐）,莆仙特色小吃。将嫩豆腐捏碎，加进肉丝、香菇、虾仁、花生、鸡蛋等佐料，置于锅内文火焖成，是当地宴席的第一道菜。,
摸后栓,后栓指门栓。喻背后搞鬼。,
墓手,墓前两侧修起较高的地方。,
墓龟,墓头。,
墓埕,坟墓前方的场地。,
墓桌,墓牌前下方的条石，供点香烛用。,
墓牌,坟墓正中的牌位碑文。,
麻,黄麻。,
麻丝,黄麻丝线。,
麻油,芝麻油。,
麻索,麻绳。,
麻蛇,黄麻条编成的绳子。,
麻稿,麻杆。,
鳗,鳗鱼。,
满,量词。相当于“次”。,
满迹,副词，到处：～都是薰枝头。,
门头,门槛。,
门夹,门槛两端靠门框竖立的短木。,
门囝,小门儿。,
门拄,旧时用于从里面顶住大门使不能从外面打开的长木柱。,
门轮,门臼。,
门钥,横门闩。,
门阁甬,门洞儿。,
门扇,门板。△无枷迎～（没有枷，就拿门板来扛，喻自找苦吃）。,
门扇后,门后。△食好～，食坏侬头前（伙食好时就躲起来吃，伙食不好时就在公开场合吃。喻表面装穷，背后乱吃）。,
门扇板,门板。,
门兜,门外。,
门联,贴在两门框上的对联。,
门额顶,门楣。,
门嘴,门口。,
物,‖同【物乇】见下方。,
物乇,东西：食厄～（吃的东西）|我～放厝里。‖又叫【物】见上方。,
物配,佐饭的菜肴。,
物配头,①一段时间内每饭必有的普通佐饭菜肴。②每次都被人们当做笑料的人或事。,
物燃,用于柴火灶的稻草木柴树叶等。,
糜,烂：蜀只椅囝乞车轧甲～～落尾。|番薯煮～～。,
妹婿,妹夫（妹妹的丈夫）。,
莫,难道：我～是汝厄奴才？,
芒扫帚,芦苇扫帚。,
芒蟹,河蟹；毛蟹。△～爬窝缸，爬上落落（掉下）（喻做事吃力而无结果）。,
尔尔,那样；仅此而已；如此而已：事体乞办复是～，都无进展。|我伓知有若夥好，亦那～（我以为有多好，不过如此）。,
?,咱。,
?介,咱们自己。,
?厝,咱们家。,
?辈,咱们。,
那合…蜀样,相当于“好像……一样……”：～土匪～。,
那,①副词，就；只：我～有三个|班级里向～五个学生。,
乃团,妻子的兄弟。,
乃弟,内弟。妻子的弟弟。,
乃侄,侄儿。,
乃侄女,侄女。,
乃甥,姊妹的儿子。,
乃甥女,姊妹的女儿。,
掿,抓，握：钱那～手里伓肯放|手厄～蜀枝刀。,
男女囝,孩子；儿女：生四个～。,
男形女相,‖同【婶娘相】在第167页。,
男界,男人；男子汉。,
侬囝册,小人书，连环图。,
侬囝头,‖同【目珠仁】在第128页。,
侬囝图,墙壁上的贴画。,
侬来客去,迎来送往。,
侬面囝,容貌：～生好看（容貌好看）。,
侬面熟,①熟悉的面孔：见伊有点～。②认识的人多：伊是个～厄侬。,
侬鬼,特别机灵的人。,
侬客,客人。,
侬悬侬大,跟别人一样高大的身材：～复伓肯做事体。,
侬精,非常精灵；聪明：伊伤～，甚么都会知。△～侬骨出（喻过分精灵处处想占便宜）。,
侬影,人的踪迹：伊～都无看见。,
侬影,在太阳、月亮或灯光照射下人的影子。,
南日鲍,鲍鱼的一个品种，秀屿区南日镇海域特产，采用南日岛自己培育的苗种。因其生长水质清新、气候适宜，以南日出产的新鲜海带、紫菜作为饵料，接近天生的绿色食品。味道鲜美独特。南日岛并非鲍鱼的原始产区。1998年，从大连引进了5万多个鲍鱼苗在南日岛养殖，获得成功。2003年，用当地的皱纹盘鲍鱼为母本，以日本盘鲍鱼为父本，杂交出本地的鲍鱼苗。如今养殖户们不再需要到外地进苗，养殖的规模也进一步扩大。2007年被批准为中国国家地理标志产品。,
南风,（天气）暖和：今旦天时～。,
南风转北,冬天或初春寒流下来，天气由暖变冷；变天。,
南风雺,春夏之间的大雾。,
南北军厮拍,指民国初年（①9①6----①9①8）南北方军队混战。,
南北洋,木兰陂以东的木兰溪两岸的兴化平原为南北洋。,
南兄,对闽南一带人的专称。,
南向,南边。‖也叫【南向爿】见下方。,
南向爿,‖同【南向】见上方。,
南军,①9①6----①9①8年南北方军队混战，人们称民军与粤军为南军。,
南京菜,芜菁。,
南洋,①木兰陂以东木兰溪以南的平原。②旧时指马来西亚、新加坡等东南亚国家。,
南洋客,侨居东南亚的华人。,
难近,不近人情：伊亦是～，蜀点囝物乇都伓肯乞侬。,
猱,皱：老侬咯，面都～落尾（人老了，脸皮都皱了）|△侬不知自～（人缺少自知之明）。,
□,刚刚：～卜起鼓做（刚刚要开始做）。,
□者,刚刚：～讲，汝笃来咯。,
篮,小竹篮。,
脑冲血,中风。,
（目那）目,窥瞧到：物乇伓通乞贼囝～着。,
爁,①闪：电光～蜀下。②火燎：火蜀～就着（火一碰上就烧着）。,
农民箍,农民，蔑称。,
□,应该：～做好事，伓通做坏事。‖“那当”的合音。,
暖瓶,热水瓶。,
乃,①叹词，应答：～，我在者。②为什么：伊～卜拍我。,
[月能],①乳房。或称□（月能）鼓。②乳汁：食～。,
[月能]罩,乳罩。,
[月能]水,乳房出奶的量。,
[月能]母,奶妈。,
[月能]尾肉,猪肉的一种，靠近乳房处，质量差。,
[月能]蒂,乳头。,
宁波席,宁波出产的优质草席。,
[月能]母,奶妈。,
莲籽,莲子。,
卵壳,蛋壳。,
卵卵,圆滚滚，胖得可爱的样子：者个呆囝那～（这个小伙子胖乎乎的）。,
卵帕,莆仙端午节，装煮熟的鸭蛋鸡蛋的细长小网兜。是用五色线编成的。,
卵膏,蛋黄。,
卵糕,蛋糕。,
荔枝肉,莆仙特色小吃。先将猪肉切片腌制，再将姜、大蒜剁碎，加少许白糖、盐、味精，放入瘦肉拌匀，用地瓜粉拌匀，油炸而成。,
那卜,连词，表示假设：如～有工，央我齐做你如果有空，帮我一起做|小黄～有来，叫伊将这份报告送办公室。,
朒着,扭伤。,
蹑,吓一跳：我乞～蜀下。△山里野猫，伸头～脰（形容偷窥视的动作形态）。,
肉,专指猪肉。,
肉皮,特指供食用的猪皮。,
肉担,卖猪肉的担子。,
肉枣,肉丸。,
肉油,特指猪油。,
肉柱,粉刺。,
肉面,猪肉（含猪腿）和线面，用于做礼品。,
肉绒,肉松。,
肉票,票证时代用于买猪肉的票证。,
肉烰,炸肉。,
肉糜,加肉和蔬菜煮成的咸稀饭。,
浓,浑浊，与“清”相对：酒～～。,
??车,胶轮车。,
??囝,自行车内胎气芯皮管。,
??囝嘴,自行车内胎气门芯。,
??胎,橡胶轮胎,
??搓,‖同【树??搓】。,
??,①眨：目珠～。②打闪：△东～三下昼，西～无雨到（夏天东边打闪电，将有几个下午会下雷阵雨，西边打闪电，则不会有什么雨）。,
岭,坡：爬～（上坡）|放～（交通工具下坡）。,
岭顶,山坡的顶点。,
岭底,‖同【岭脚】见下方。,
岭脚,山坡的起点；山脚。‖又叫【岭底】。,
领,量词。用于草席、被子、棉絮或蓑衣等：蜀～被|蜀～棕蓑。,
领五一,占便宜：肯～伓肯领四九。,
领耳,钉在衣领上小布条，便于悬挂。,
领脰,‖同【脰领】在第46页。,
领幱,婴孩围脖子的布套或兜布，以免口水弄湿衣裳。,
□拳头,握紧拳头：死也那拈～（死了也只两手空空而去）。,
念,①背诵：者首诗～乞我听。②念叨：嘴里～说旧底的事体（过去的事）。③惦记：～伊往日过有央我做事体。,
念情顾义,顾念情义。,
妈祖,航海保护神。2009年10月，妈祖信仰入选联合国教科文组织人类非物质文化遗产代表作名录。,
??古,夹袄。△六月穿～，款不在烧（只追求好看，不管是不是合适）。,
凉淸,凉快：等天时～咯起鼓做。,
娘囝,蚕子。,
娘囝帕,蚕茧。,
娘囝籽,蚕卵。,
娘妈,又用于比喻做事磨蹭的人。,
娘妈生,妈祖诞辰，在农历三月二十三日。,
娘妈请花,莆仙民俗。正月初四下午，新嫁娘或年轻媳妇捐送柴火钱，捧神像儿童就把娘妈（妈祖）神像头上所插的花摘取一朵回赠，希望能庇其早生贵子。,
娘妳,母亲。△食郎罢，配～（由父母养着）。,
娘妳囝,母子。,
粮头粮尾,粮食丰足与不足之时。,
粮草,粮食。,
量,大号秤杆，可以称一、两百斤的重量。,
量硾,大秤杆的秤砣。,
拈,用手指撮拿：～饭配食。,
年长月久,时间长久。,
年外,一年多，不到两年。,
年头,年初。,
年头囝,年初出生的。,
年尾,年底。,
年尾囝,年底出生的。,
年透世,一年到头。,
年暝,农历十二月底。,
